session_id,timestamp,symbol,price,bue,delta,signal,value_estimate,action,pnl,close_reason,equity
20250608_003948,2025-06-08 00:39:52,APT,4.72,4.72,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:39:52,NEAR,2.44,2.44,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:39:52,CRO,0.097569,0.097569,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:39:52,BUIDL,1.0,1.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:39:52,JITOSOL,181.94,181.94,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:39:52,ICP,5.14,5.14,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:39:52,ETC,17.29,17.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:39:52,ONDO,0.82903,0.82903,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,BTC,105538.0,105538.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,ETH,2518.46,2518.46,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,USDT,1.0,1.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,XRP,2.18,2.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,BNB,652.18,652.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,SOL,151.12,151.12,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,USDC,0.999798,0.999798,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,DOGE,0.185671,0.185671,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,TRX,0.280915,0.280915,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,ADA,0.665029,0.665029,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,STETH,2514.2,2514.2,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,WBTC,105309.0,105309.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,HYPE,34.76,34.76,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:54,SUI,3.24,3.24,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,WSTETH,3035.25,3035.25,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,LINK,13.9,13.9,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,AVAX,20.85,20.85,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,LEO,9.17,9.17,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,XLM,0.267139,0.267139,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,BCH,410.88,410.88,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,TON,3.19,3.19,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,SHIB,1.278e-05,1.278e-05,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,HBAR,0.170061,0.170061,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,USDS,0.9997,0.9997,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,LTC,89.17,89.17,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,WETH,2517.49,2517.49,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,WEETH,2693.6,2693.6,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,DOT,4.03,4.03,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,XMR,325.01,325.01,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,BSC-USD,0.999232,0.999232,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,USDE,1.001,1.001,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:55,BGB,4.67,4.67,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,PEPE,1.146e-05,1.146e-05,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,CBBTC,105564.0,105564.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,PI,0.62549,0.62549,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,WBT,31.43,31.43,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,AAVE,258.91,258.91,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,UNI,6.29,6.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,DAI,0.999291,0.999291,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,SUSDE,1.18,1.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,TAO,381.6,381.6,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,OKB,52.29,52.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,APT,4.72,4.72,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,NEAR,2.44,2.44,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,CRO,0.097569,0.097569,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,BUIDL,1.0,1.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,JITOSOL,181.94,181.94,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,ICP,5.14,5.14,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,ETC,17.29,17.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003953,2025-06-08 00:39:56,ONDO,0.82903,0.82903,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,BTC,105538.0,105538.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,ETH,2518.46,2518.46,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,USDT,1.0,1.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,XRP,2.18,2.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,BNB,652.18,652.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,SOL,151.12,151.12,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,USDC,0.999798,0.999798,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,DOGE,0.185671,0.185671,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,TRX,0.280915,0.280915,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,ADA,0.665029,0.665029,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,STETH,2514.2,2514.2,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,WBTC,105309.0,105309.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,HYPE,34.76,34.76,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,SUI,3.24,3.24,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,WSTETH,3035.25,3035.25,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,LINK,13.9,13.9,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,AVAX,20.85,20.85,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:57,LEO,9.17,9.17,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,XLM,0.267139,0.267139,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,BCH,410.88,410.88,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,TON,3.19,3.19,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,SHIB,1.278e-05,1.278e-05,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,HBAR,0.170061,0.170061,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,USDS,0.9997,0.9997,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,LTC,89.17,89.17,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,WETH,2517.49,2517.49,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,WEETH,2693.6,2693.6,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,DOT,4.03,4.03,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,XMR,325.01,325.01,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,BSC-USD,0.999232,0.999232,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,USDE,1.001,1.001,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,BGB,4.67,4.67,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,PEPE,1.146e-05,1.146e-05,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,CBBTC,105564.0,105564.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,PI,0.62549,0.62549,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:58,WBT,31.43,31.43,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,AAVE,258.91,258.91,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,UNI,6.29,6.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,DAI,0.999291,0.999291,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,SUSDE,1.18,1.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,TAO,381.6,381.6,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,OKB,52.29,52.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,APT,4.72,4.72,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,NEAR,2.44,2.44,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,CRO,0.097569,0.097569,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,BUIDL,1.0,1.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,JITOSOL,181.94,181.94,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,ICP,5.14,5.14,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,ETC,17.29,17.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003956,2025-06-08 00:39:59,ONDO,0.82903,0.82903,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,BTC,105538.0,105538.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,ETH,2518.46,2518.46,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,USDT,1.0,1.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,XRP,2.18,2.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,BNB,652.18,652.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,SOL,151.12,151.12,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,USDC,0.999798,0.999798,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,DOGE,0.185671,0.185671,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,TRX,0.280915,0.280915,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,ADA,0.665029,0.665029,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,STETH,2514.2,2514.2,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,WBTC,105309.0,105309.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,HYPE,34.76,34.76,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:01,SUI,3.24,3.24,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,WSTETH,3035.25,3035.25,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,LINK,13.9,13.9,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,AVAX,20.85,20.85,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,LEO,9.17,9.17,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,XLM,0.267139,0.267139,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,BCH,410.88,410.88,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,TON,3.19,3.19,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,SHIB,1.278e-05,1.278e-05,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,HBAR,0.170061,0.170061,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,USDS,0.9997,0.9997,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,LTC,89.17,89.17,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,WETH,2517.49,2517.49,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,WEETH,2693.6,2693.6,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,DOT,4.03,4.03,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,XMR,325.01,325.01,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,BSC-USD,0.999232,0.999232,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,USDE,1.001,1.001,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,BGB,4.67,4.67,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:02,PEPE,1.146e-05,1.146e-05,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,CBBTC,105564.0,105564.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,PI,0.62549,0.62549,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,WBT,31.43,31.43,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,BTC,105538.0,105538.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,AAVE,258.91,258.91,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,ETH,2518.46,2518.46,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,UNI,6.29,6.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,USDT,1.0,1.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,DAI,0.999291,0.999291,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,XRP,2.18,2.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,SUSDE,1.18,1.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,BNB,652.18,652.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,TAO,381.6,381.6,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,SOL,151.12,151.12,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,OKB,52.29,52.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,USDC,0.999798,0.999798,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,APT,4.72,4.72,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,DOGE,0.185671,0.185671,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,NEAR,2.44,2.44,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,TRX,0.280915,0.280915,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,CRO,0.097569,0.097569,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,ADA,0.665029,0.665029,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,BUIDL,1.0,1.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,STETH,2514.2,2514.2,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,JITOSOL,181.94,181.94,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,WBTC,105309.0,105309.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,ICP,5.14,5.14,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,HYPE,34.76,34.76,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,ETC,17.29,17.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,SUI,3.24,3.24,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_004000,2025-06-08 00:40:03,ONDO,0.82903,0.82903,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:03,WSTETH,3035.25,3035.25,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,LINK,13.9,13.9,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,AVAX,20.85,20.85,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,LEO,9.17,9.17,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,XLM,0.267139,0.267139,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,BCH,410.88,410.88,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,TON,3.19,3.19,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,SHIB,1.278e-05,1.278e-05,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,HBAR,0.170061,0.170061,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,USDS,0.9997,0.9997,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,LTC,89.17,89.17,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,WETH,2517.49,2517.49,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,WEETH,2693.6,2693.6,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,DOT,4.03,4.03,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,XMR,325.01,325.01,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,BSC-USD,0.999232,0.999232,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,USDE,1.001,1.001,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,BGB,4.67,4.67,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:04,PEPE,1.146e-05,1.146e-05,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,CBBTC,105564.0,105564.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,PI,0.62549,0.62549,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,WBT,31.43,31.43,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,AAVE,258.91,258.91,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,UNI,6.29,6.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,DAI,0.999291,0.999291,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,SUSDE,1.18,1.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,TAO,381.6,381.6,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,OKB,52.29,52.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,APT,4.72,4.72,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,NEAR,2.44,2.44,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,CRO,0.097569,0.097569,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,BUIDL,1.0,1.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,JITOSOL,181.94,181.94,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,ICP,5.14,5.14,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,ETC,17.29,17.29,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003933,2025-06-08 00:40:05,ONDO,0.82903,0.82903,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,BTC,105514.0,105514.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,ETH,2518.39,2518.39,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,USDT,1.0,1.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,XRP,2.18,2.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,BNB,652.42,652.42,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,SOL,151.03,151.03,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,USDC,0.99978,0.99978,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,DOGE,0.185665,0.185665,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,TRX,0.280823,0.280823,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,ADA,0.664981,0.664981,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,STETH,2514.16,2514.16,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,WBTC,105392.0,105392.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,HYPE,34.77,34.77,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:19,SUI,3.24,3.24,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003948,2025-06-08 00:40:20,WSTETH,3035.25,3035.25,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
